2025-07-10 23:51:29,698 | INFO | 0001 | PASSED: Zero results
2025-07-10 23:57:39,346 | INFO | 0775 | PASSED: Zero results
2025-07-10 23:57:39,747 | INFO | 0776 | PASSED: referenced File Type Code
2025-07-10 23:57:41,408 | INFO | 0777 | PASSED: uniform Resource Identifier
2025-07-10 23:57:42,929 | INFO | 0778 | PASSED: Zero results
2025-07-10 23:57:43,208 | INFO | 0779 | PASSED: Zero results
2025-07-10 23:57:43,441 | INFO | 0780 | PASSED: Zero results
2025-07-10 23:57:43,715 | INFO | 0781 | PASSED: Zero results
2025-07-10 23:57:43,952 | INFO | 0782 | PASSED: Zero results
2025-07-10 23:57:44,231 | INFO | 0783 | PASSED: Zero results
2025-07-10 23:57:44,461 | INFO | 0784 | PASSED: Zero results
2025-07-10 23:57:44,691 | INFO | 0785 | PASSED: Zero results
2025-07-10 23:57:44,962 | INFO | 0786 | PASSED: Zero results
2025-07-10 23:57:45,206 | INFO | 0787 | PASSED: Zero results
2025-07-10 23:57:45,430 | INFO | 0788 | PASSED: Zero results
2025-07-10 23:57:45,803 | INFO | 0789 | PASSED: Consumer Storage Instructions
2025-07-10 23:57:47,259 | INFO | 0790 | PASSED: Zero results
2025-07-10 23:57:47,641 | INFO | 0791 | PASSED: Consumer Usage Instructions
2025-07-10 23:57:49,108 | INFO | 0792 | PASSED: Zero results
2025-07-10 23:57:49,353 | INFO | 0793 | PASSED: Zero results
2025-07-10 23:57:49,617 | INFO | 0794 | PASSED: Zero results
2025-07-10 23:57:49,890 | INFO | 0795 | PASSED: Zero results
2025-07-10 23:57:50,118 | INFO | 0796 | PASSED: Zero results
2025-07-10 23:57:50,389 | INFO | 0797 | PASSED: Zero results
2025-07-10 23:57:50,618 | INFO | 0798 | PASSED: Zero results
2025-07-10 23:57:50,882 | INFO | 0799 | PASSED: Zero results
2025-07-10 23:57:51,137 | INFO | 0800 | PASSED: Zero results
2025-07-10 23:57:51,393 | INFO | 0801 | PASSED: Zero results
2025-07-10 23:57:51,667 | INFO | 0802 | PASSED: Zero results
2025-07-10 23:57:51,897 | INFO | 0803 | PASSED: Zero results
2025-07-10 23:57:52,166 | INFO | 0804 | PASSED: Zero results
2025-07-10 23:58:12,650 | INFO | 0805 | PASSED: NO Tname and no Bname
2025-07-10 23:58:34,295 | ERROR | 0805 | FAILED: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7e84482c5+23461]
	(No symbol) [0x0x7ff7e839c3b0]
	GetHandleVerifier [0x0x7ff7e86c01f8+2611928]
	(No symbol) [0x0x7ff7e81b91a8]
	(No symbol) [0x0x7ff7e81b946b]
	(No symbol) [0x0x7ff7e81f9a67]
	(No symbol) [0x0x7ff7e81da6ff]
	(No symbol) [0x0x7ff7e81af58d]
	(No symbol) [0x0x7ff7e81f754f]
	(No symbol) [0x0x7ff7e81da423]
	(No symbol) [0x0x7ff7e81aea86]
	(No symbol) [0x0x7ff7e81add11]
	(No symbol) [0x0x7ff7e81ae8b3]
	(No symbol) [0x0x7ff7e82add3d]
	(No symbol) [0x0x7ff7e82bb0c8]
	GetHandleVerifier [0x0x7ff7e852810b+940523]
	GetHandleVerifier [0x0x7ff7e8530e61+976705]
	(No symbol) [0x0x7ff7e83a9fa1]
	(No symbol) [0x0x7ff7e83a2984]
	(No symbol) [0x0x7ff7e83a2ad3]
	(No symbol) [0x0x7ff7e8394576]
	BaseThreadInitThunk [0x0x7ffdcdcce8d7+23]
	RtlUserThreadStart [0x0x7ffdced3c34c+44]

2025-07-10 23:58:34,793 | INFO | 0806 | PASSED: external Agency Name
2025-07-10 23:58:36,243 | INFO | 0807 | PASSED: Zero results
2025-07-10 23:58:36,529 | INFO | 0808 | PASSED: Zero results
2025-07-10 23:58:36,781 | INFO | 0809 | PASSED: Zero results
2025-07-10 23:58:37,333 | INFO | 0810 | PASSED: enumeration Value
2025-07-10 23:58:38,718 | INFO | 0811 | PASSED: Zero results
2025-07-10 23:58:38,961 | INFO | 0812 | PASSED: Zero results
2025-07-10 23:58:39,195 | INFO | 0813 | PASSED: Zero results
2025-07-10 23:58:39,413 | INFO | 0814 | PASSED: Zero results
2025-07-10 23:58:39,639 | INFO | 0815 | PASSED: Zero results
2025-07-10 23:58:39,862 | INFO | 0816 | PASSED: Zero results
2025-07-10 23:58:40,086 | INFO | 0817 | PASSED: Zero results
2025-07-10 23:58:40,313 | INFO | 0818 | PASSED: Zero results
2025-07-10 23:58:40,539 | INFO | 0819 | PASSED: Zero results
2025-07-10 23:58:40,796 | INFO | 0820 | PASSED: Zero results
2025-07-10 23:58:41,026 | INFO | 0821 | PASSED: Zero results
2025-07-10 23:58:41,258 | INFO | 0822 | PASSED: Zero results
2025-07-10 23:58:41,488 | INFO | 0823 | PASSED: Zero results
2025-07-10 23:58:41,761 | INFO | 0824 | PASSED: Zero results
2025-07-10 23:58:41,987 | INFO | 0825 | PASSED: Zero results
2025-07-10 23:58:42,247 | INFO | 0826 | PASSED: Zero results
2025-07-10 23:58:42,474 | INFO | 0827 | PASSED: Zero results
2025-07-10 23:58:42,735 | INFO | 0828 | PASSED: Zero results
2025-07-10 23:58:42,955 | INFO | 0829 | PASSED: Zero results
2025-07-10 23:58:43,217 | INFO | 0830 | PASSED: Zero results
2025-07-10 23:58:43,480 | INFO | 0831 | PASSED: Zero results
2025-07-10 23:58:43,704 | INFO | 0832 | PASSED: Zero results
2025-07-10 23:58:43,925 | INFO | 0833 | PASSED: Zero results
2025-07-10 23:58:44,187 | INFO | 0834 | PASSED: Zero results
2025-07-10 23:58:44,407 | INFO | 0835 | PASSED: Zero results
2025-07-10 23:58:44,635 | INFO | 0836 | PASSED: Zero results
2025-07-10 23:58:44,865 | INFO | 0837 | PASSED: Zero results
2025-07-10 23:58:45,097 | INFO | 0838 | PASSED: Zero results
2025-07-10 23:58:45,333 | INFO | 0839 | PASSED: Zero results
2025-07-10 23:58:45,562 | INFO | 0840 | PASSED: Zero results
2025-07-10 23:58:45,783 | INFO | 0841 | PASSED: Zero results
2025-07-10 23:58:46,005 | INFO | 0842 | PASSED: Zero results
2025-07-10 23:58:46,232 | INFO | 0843 | PASSED: Zero results
2025-07-10 23:58:46,462 | INFO | 0844 | PASSED: Zero results
2025-07-10 23:58:46,692 | INFO | 0845 | PASSED: Zero results
2025-07-10 23:58:46,915 | INFO | 0846 | PASSED: Zero results
2025-07-10 23:58:47,190 | INFO | 0847 | PASSED: Zero results
2025-07-10 23:58:47,414 | INFO | 0848 | PASSED: Zero results
2025-07-10 23:58:47,638 | INFO | 0849 | PASSED: Zero results
2025-07-10 23:58:47,870 | INFO | 0850 | PASSED: Zero results
2025-07-10 23:58:48,308 | INFO | 0851 | PASSED: Zero results
2025-07-10 23:58:48,588 | INFO | 0852 | PASSED: Zero results
2025-07-10 23:58:48,820 | INFO | 0853 | PASSED: Zero results
2025-07-10 23:58:49,093 | INFO | 0854 | PASSED: Zero results
2025-07-10 23:58:49,365 | INFO | 0855 | PASSED: Zero results
2025-07-10 23:58:49,596 | INFO | 0856 | PASSED: Zero results
2025-07-10 23:58:49,874 | INFO | 0857 | PASSED: Zero results
2025-07-10 23:58:50,095 | INFO | 0858 | PASSED: Zero results
2025-07-10 23:58:50,321 | INFO | 0859 | PASSED: Zero results
2025-07-10 23:58:50,593 | INFO | 0860 | PASSED: Zero results
2025-07-10 23:58:50,867 | INFO | 0861 | PASSED: Zero results
2025-07-10 23:58:51,179 | INFO | 0862 | PASSED: Zero results
2025-07-10 23:58:51,452 | INFO | 0863 | PASSED: Zero results
2025-07-10 23:58:51,721 | INFO | 0864 | PASSED: Zero results
2025-07-10 23:58:51,989 | INFO | 0865 | PASSED: Zero results
2025-07-10 23:58:52,251 | INFO | 0866 | PASSED: Zero results
2025-07-10 23:58:52,475 | INFO | 0867 | PASSED: Zero results
2025-07-10 23:58:52,747 | INFO | 0868 | PASSED: Zero results
2025-07-10 23:58:52,981 | INFO | 0869 | PASSED: Zero results
2025-07-10 23:58:53,209 | INFO | 0870 | PASSED: Zero results
2025-07-10 23:58:53,429 | INFO | 0871 | PASSED: Zero results
2025-07-10 23:58:53,693 | INFO | 0872 | PASSED: Zero results
2025-07-10 23:58:53,932 | INFO | 0873 | PASSED: Zero results
2025-07-10 23:58:54,164 | INFO | 0874 | PASSED: Zero results
2025-07-10 23:58:54,395 | INFO | 0875 | PASSED: Zero results
2025-07-10 23:58:54,616 | INFO | 0876 | PASSED: Zero results
2025-07-10 23:58:55,018 | INFO | 0877 | PASSED: casing Tare Weight
2025-07-10 23:58:56,436 | INFO | 0878 | PASSED: Zero results
2025-07-10 23:58:56,808 | INFO | 0879 | PASSED: Percent of Milk Fat In Dairy
2025-07-10 23:58:58,361 | INFO | 0880 | PASSED: Homogenised Indicator
2025-07-10 23:58:59,836 | INFO | 0881 | PASSED: Zero results
2025-07-10 23:59:00,124 | INFO | 0882 | PASSED: Zero results
2025-07-10 23:59:00,405 | INFO | 0883 | PASSED: Zero results
2025-07-10 23:59:00,672 | INFO | 0884 | PASSED: Zero results
2025-07-10 23:59:00,934 | INFO | 0885 | PASSED: Zero results
2025-07-10 23:59:01,162 | INFO | 0886 | PASSED: Zero results
2025-07-10 23:59:01,464 | INFO | 0887 | PASSED: Zero results
2025-07-10 23:59:01,742 | INFO | 0888 | PASSED: Zero results
2025-07-10 23:59:01,999 | INFO | 0889 | PASSED: Zero results
2025-07-10 23:59:02,384 | INFO | 0890 | PASSED: cheese Maturation Period Description
2025-07-10 23:59:03,846 | INFO | 0891 | PASSED: Zero results
2025-07-10 23:59:04,426 | INFO | 0892 | PASSED: cheese Maturation Process Container Type Code
2025-07-10 23:59:05,978 | INFO | 0893 | PASSED: Percent of Fat In Cheese
2025-07-10 23:59:07,561 | INFO | 0894 | PASSED: is Rind Edible
2025-07-10 23:59:09,130 | INFO | 0895 | PASSED: rennet Type Code
2025-07-10 23:59:10,692 | INFO | 0896 | PASSED: ripening Time Period
2025-07-10 23:59:12,137 | INFO | 0897 | PASSED: Zero results
2025-07-10 23:59:12,548 | INFO | 0898 | PASSED: surface Of Cheese At End Of Ripening Code
2025-07-10 23:59:13,935 | INFO | 0899 | PASSED: Zero results
2025-07-10 23:59:14,352 | INFO | 0900 | PASSED: minimum Fish Meat Poultry Content
2025-07-10 23:59:15,804 | INFO | 0901 | PASSED: Zero results
2025-07-10 23:59:16,222 | INFO | 0902 | PASSED: fish Meat Poultry Type Code Reference
2025-07-10 23:59:17,627 | INFO | 0903 | PASSED: Zero results
2025-07-10 23:59:17,907 | INFO | 0904 | PASSED: Zero results
2025-07-10 23:59:18,136 | INFO | 0905 | PASSED: Zero results
2025-07-10 23:59:18,351 | INFO | 0906 | PASSED: Zero results
2025-07-10 23:59:18,619 | INFO | 0907 | PASSED: Zero results
2025-07-10 23:59:18,874 | INFO | 0908 | PASSED: Zero results
2025-07-10 23:59:19,140 | INFO | 0909 | PASSED: Zero results
2025-07-10 23:59:19,402 | INFO | 0910 | PASSED: Zero results
2025-07-10 23:59:19,796 | INFO | 0911 | PASSED: species For Fishery Statistics Purposes Code
2025-07-10 23:59:21,325 | INFO | 0912 | PASSED: Fish Scientific Name
2025-07-10 23:59:22,780 | INFO | 0913 | PASSED: Zero results
2025-07-10 23:59:23,148 | INFO | 0914 | PASSED: Fishing Gear Code
2025-07-10 23:59:24,711 | INFO | 0915 | PASSED: Fish Production Method Code
2025-07-10 23:59:26,483 | INFO | 0916 | PASSED: Fish Storage State Code
2025-07-10 23:59:27,919 | INFO | 0917 | PASSED: Zero results
2025-07-10 23:59:28,341 | INFO | 0918 | PASSED: catch Date Time
2025-07-10 23:59:29,936 | INFO | 0919 | PASSED: date Of Catch Process Type Code
2025-07-10 23:59:31,359 | INFO | 0920 | PASSED: Zero results
2025-07-10 23:59:31,611 | INFO | 0921 | PASSED: Zero results
2025-07-10 23:59:31,842 | INFO | 0922 | PASSED: Zero results
2025-07-10 23:59:32,060 | INFO | 0923 | PASSED: Zero results
2025-07-10 23:59:32,287 | INFO | 0924 | PASSED: Zero results
2025-07-10 23:59:32,511 | INFO | 0925 | PASSED: Zero results
2025-07-10 23:59:32,743 | INFO | 0926 | PASSED: Zero results
2025-07-10 23:59:32,972 | INFO | 0927 | PASSED: Zero results
2025-07-10 23:59:33,205 | INFO | 0928 | PASSED: Zero results
2025-07-10 23:59:33,484 | INFO | 0929 | PASSED: Zero results
2025-07-10 23:59:33,710 | INFO | 0930 | PASSED: Zero results
2025-07-10 23:59:33,978 | INFO | 0931 | PASSED: Zero results
2025-07-10 23:59:34,200 | INFO | 0932 | PASSED: Zero results
2025-07-10 23:59:34,585 | INFO | 0933 | PASSED: dangerous Substance Gas Density
2025-07-10 23:59:36,047 | INFO | 0934 | PASSED: Zero results
2025-07-10 23:59:36,457 | INFO | 0935 | PASSED: dangerous Substance Name
2025-07-10 23:59:37,997 | INFO | 0936 | PASSED: dangerous Substance Phase Of Matter Code
2025-07-10 23:59:39,419 | INFO | 0937 | PASSED: Zero results
2025-07-10 23:59:39,831 | INFO | 0938 | PASSED: flammable Substance Maximum Percent
2025-07-10 23:59:41,401 | INFO | 0939 | PASSED: flammable Substance Minimum Percent
2025-07-10 23:59:42,990 | INFO | 0940 | PASSED: is Dangerous Substance
2025-07-10 23:59:44,537 | INFO | 0941 | PASSED: is Dangerous Substance A Mixture
2025-07-10 23:59:45,931 | INFO | 0942 | PASSED: Zero results
2025-07-10 23:59:46,170 | INFO | 0943 | PASSED: Zero results
2025-07-10 23:59:46,404 | INFO | 0944 | PASSED: Zero results
2025-07-10 23:59:46,637 | INFO | 0945 | PASSED: Zero results
2025-07-10 23:59:46,866 | INFO | 0946 | PASSED: Zero results
2025-07-10 23:59:47,085 | INFO | 0947 | PASSED: Zero results
2025-07-10 23:59:47,304 | INFO | 0948 | PASSED: Zero results
2025-07-10 23:59:47,526 | INFO | 0949 | PASSED: Zero results
2025-07-10 23:59:47,744 | INFO | 0950 | PASSED: Zero results
2025-07-10 23:59:47,970 | INFO | 0951 | PASSED: Zero results
2025-07-10 23:59:48,201 | INFO | 0952 | PASSED: Zero results
2025-07-10 23:59:48,435 | INFO | 0953 | PASSED: Zero results
2025-07-10 23:59:48,662 | INFO | 0954 | PASSED: Zero results
2025-07-10 23:59:48,928 | INFO | 0955 | PASSED: Zero results
2025-07-10 23:59:49,147 | INFO | 0956 | PASSED: Zero results
2025-07-10 23:59:49,374 | INFO | 0957 | PASSED: Zero results
2025-07-10 23:59:49,598 | INFO | 0958 | PASSED: Zero results
2025-07-10 23:59:49,827 | INFO | 0959 | PASSED: Zero results
2025-07-10 23:59:50,107 | INFO | 0960 | PASSED: Zero results
2025-07-10 23:59:50,367 | INFO | 0961 | PASSED: Zero results
2025-07-10 23:59:50,638 | INFO | 0962 | PASSED: Zero results
2025-07-10 23:59:50,873 | INFO | 0963 | PASSED: Zero results
2025-07-10 23:59:51,146 | INFO | 0964 | PASSED: Zero results
2025-07-11 00:00:11,958 | INFO | 0965 | PASSED: NO Tname and no Bname
2025-07-11 00:00:33,637 | ERROR | 0965 | FAILED: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7e84482c5+23461]
	(No symbol) [0x0x7ff7e839c3b0]
	GetHandleVerifier [0x0x7ff7e86c01f8+2611928]
	(No symbol) [0x0x7ff7e81b91a8]
	(No symbol) [0x0x7ff7e81b946b]
	(No symbol) [0x0x7ff7e81f9a67]
	(No symbol) [0x0x7ff7e81da6ff]
	(No symbol) [0x0x7ff7e81af58d]
	(No symbol) [0x0x7ff7e81f754f]
	(No symbol) [0x0x7ff7e81da423]
	(No symbol) [0x0x7ff7e81aea86]
	(No symbol) [0x0x7ff7e81add11]
	(No symbol) [0x0x7ff7e81ae8b3]
	(No symbol) [0x0x7ff7e82add3d]
	(No symbol) [0x0x7ff7e82bb0c8]
	GetHandleVerifier [0x0x7ff7e852810b+940523]
	GetHandleVerifier [0x0x7ff7e8530e61+976705]
	(No symbol) [0x0x7ff7e83a9fa1]
	(No symbol) [0x0x7ff7e83a2984]
	(No symbol) [0x0x7ff7e83a2ad3]
	(No symbol) [0x0x7ff7e8394576]
	BaseThreadInitThunk [0x0x7ffdcdcce8d7+23]
	RtlUserThreadStart [0x0x7ffdced3c34c+44]

2025-07-11 00:00:34,129 | INFO | 0966 | PASSED: external Agency Name
2025-07-11 00:00:35,676 | INFO | 0967 | PASSED: Zero results
2025-07-11 00:00:35,985 | INFO | 0968 | PASSED: Zero results
2025-07-11 00:00:56,582 | INFO | 0969 | PASSED: NO Tname and no Bname
2025-07-11 00:01:18,254 | ERROR | 0969 | FAILED: Message: 
Stacktrace:
	GetHandleVerifier [0x0x7ff7e84482c5+23461]
	(No symbol) [0x0x7ff7e839c3b0]
	GetHandleVerifier [0x0x7ff7e86c01f8+2611928]
	(No symbol) [0x0x7ff7e81b91a8]
	(No symbol) [0x0x7ff7e81b946b]
	(No symbol) [0x0x7ff7e81f9a67]
	(No symbol) [0x0x7ff7e81da6ff]
	(No symbol) [0x0x7ff7e81af58d]
	(No symbol) [0x0x7ff7e81f754f]
	(No symbol) [0x0x7ff7e81da423]
	(No symbol) [0x0x7ff7e81aea86]
	(No symbol) [0x0x7ff7e81add11]
	(No symbol) [0x0x7ff7e81ae8b3]
	(No symbol) [0x0x7ff7e82add3d]
	(No symbol) [0x0x7ff7e82bb0c8]
	GetHandleVerifier [0x0x7ff7e852810b+940523]
	GetHandleVerifier [0x0x7ff7e8530e61+976705]
	(No symbol) [0x0x7ff7e83a9fa1]
	(No symbol) [0x0x7ff7e83a2984]
	(No symbol) [0x0x7ff7e83a2ad3]
	(No symbol) [0x0x7ff7e8394576]
	BaseThreadInitThunk [0x0x7ffdcdcce8d7+23]
	RtlUserThreadStart [0x0x7ffdced3c34c+44]

2025-07-11 00:01:18,829 | INFO | 0970 | PASSED: Zero results
2025-07-11 00:01:19,111 | INFO | 0971 | PASSED: Zero results
2025-07-11 00:01:19,383 | INFO | 0972 | PASSED: Zero results
2025-07-11 00:01:19,644 | INFO | 0973 | PASSED: Zero results
2025-07-11 00:01:19,908 | INFO | 0974 | PASSED: Zero results
2025-07-11 00:01:20,169 | INFO | 0975 | PASSED: Zero results
2025-07-11 00:01:20,626 | INFO | 0976 | PASSED: external Agency Name
2025-07-11 00:01:22,045 | INFO | 0977 | PASSED: Zero results
2025-07-11 00:01:22,287 | INFO | 0978 | PASSED: Zero results
2025-07-11 00:01:22,528 | INFO | 0979 | PASSED: Zero results
2025-07-11 00:01:22,918 | INFO | 0980 | PASSED: enumeration Value
2025-07-11 00:01:24,315 | INFO | 0981 | PASSED: Zero results
2025-07-11 00:01:24,555 | INFO | 0982 | PASSED: Zero results
2025-07-11 00:01:24,787 | INFO | 0983 | PASSED: Zero results
2025-07-11 00:01:25,004 | INFO | 0984 | PASSED: Zero results
2025-07-11 00:01:25,224 | INFO | 0985 | PASSED: Zero results
2025-07-11 00:01:25,576 | INFO | 0986 | PASSED: Hazardous Label Number
2025-07-11 00:01:27,543 | INFO | 0987 | PASSED: Hazardous Label Sequence Number
2025-07-11 00:01:29,036 | INFO | 0988 | PASSED: Zero results
2025-07-11 00:01:29,310 | INFO | 0989 | PASSED: Zero results
2025-07-11 00:01:29,617 | INFO | 0990 | PASSED: Zero results
2025-07-11 00:01:29,880 | INFO | 0991 | PASSED: Zero results
2025-07-11 00:01:30,109 | INFO | 0992 | PASSED: Zero results
2025-07-11 00:01:30,341 | INFO | 0993 | PASSED: Zero results
2025-07-11 00:01:30,609 | INFO | 0994 | PASSED: Zero results
2025-07-11 00:01:30,883 | INFO | 0995 | PASSED: Zero results
2025-07-11 00:01:31,111 | INFO | 0996 | PASSED: Zero results
2025-07-11 00:01:31,336 | INFO | 0997 | PASSED: Zero results
2025-07-11 00:01:31,559 | INFO | 0998 | PASSED: Zero results
2025-07-11 00:01:31,831 | INFO | 0999 | PASSED: Zero results
2025-07-11 00:01:32,055 | INFO | 1000 | PASSED: Zero results
2025-07-11 00:01:32,415 | INFO | 1001 | PASSED: Consumer Sell Date/Time
2025-07-11 00:01:33,999 | INFO | 1002 | PASSED: End Availability Date/Time
2025-07-11 00:01:35,531 | INFO | 1003 | PASSED: Zero results
2025-07-11 00:01:35,787 | INFO | 1004 | PASSED: Zero results
2025-07-11 00:01:36,028 | INFO | 1005 | PASSED: Zero results
2025-07-11 00:01:36,258 | INFO | 1006 | PASSED: Zero results
2025-07-11 00:01:36,623 | INFO | 1007 | PASSED: First Order Date/Time
2025-07-11 00:01:38,567 | INFO | 1008 | PASSED: First Ship Date/Time (to be deprecated)
2025-07-11 00:01:40,156 | INFO | 1009 | PASSED: Zero results
2025-07-11 00:01:40,395 | INFO | 1010 | PASSED: Zero results
2025-07-11 00:01:40,742 | INFO | 1011 | PASSED: is One Time Buy
2025-07-11 00:01:42,006 | INFO | 1012 | PASSED: Zero results
2025-07-11 00:01:42,258 | INFO | 1013 | PASSED: Zero results
2025-07-11 00:01:42,502 | INFO | 1014 | PASSED: Zero results
2025-07-11 00:01:42,779 | INFO | 1015 | PASSED: Zero results
2025-07-11 00:01:43,024 | INFO | 1016 | PASSED: Zero results
2025-07-11 00:01:43,244 | INFO | 1017 | PASSED: Zero results
2025-07-11 00:01:43,581 | INFO | 1018 | PASSED: ordering Unit Of Measure
2025-07-11 00:01:44,881 | INFO | 1019 | PASSED: order Quantity Maximum
2025-07-11 00:01:46,431 | INFO | 1020 | PASSED: Minimum Orderable Quantity
2025-07-11 00:01:47,688 | INFO | 1021 | PASSED: order Quantity Multiple
2025-07-11 00:01:48,766 | INFO | 1022 | PASSED: Zero results
2025-07-11 00:01:48,952 | INFO | 1023 | PASSED: Zero results
2025-07-11 00:01:49,124 | INFO | 1024 | PASSED: Zero results
2025-07-11 00:01:49,423 | INFO | 1025 | PASSED: First Ship Date/Time
2025-07-11 00:01:50,491 | INFO | 1026 | PASSED: Zero results
2025-07-11 00:01:50,679 | INFO | 1027 | PASSED: Zero results
2025-07-11 00:01:50,988 | INFO | 1028 | PASSED: consumer End Availability Date Time
2025-07-11 00:01:52,190 | INFO | 1029 | PASSED: Consumer Restricted Delivery Date/Time
2025-07-11 00:01:53,589 | INFO | 1030 | PASSED: Zero results
2025-07-11 00:01:53,793 | INFO | 1031 | PASSED: Zero results
2025-07-11 00:01:53,986 | INFO | 1032 | PASSED: Zero results
2025-07-11 00:01:54,190 | INFO | 1033 | PASSED: Zero results
2025-07-11 00:01:54,414 | INFO | 1034 | PASSED: Zero results
2025-07-11 00:01:54,650 | INFO | 1035 | PASSED: Zero results
2025-07-11 00:01:54,883 | INFO | 1036 | PASSED: Zero results
2025-07-11 00:01:55,122 | INFO | 1037 | PASSED: Zero results
2025-07-11 00:01:55,355 | INFO | 1038 | PASSED: Zero results
2025-07-11 00:01:55,634 | INFO | 1039 | PASSED: Zero results
2025-07-11 00:01:55,865 | INFO | 1040 | PASSED: Zero results
2025-07-11 00:01:56,100 | INFO | 1041 | PASSED: Zero results
2025-07-11 00:01:56,330 | INFO | 1042 | PASSED: Zero results
2025-07-11 00:01:56,577 | INFO | 1043 | PASSED: Zero results
2025-07-11 00:01:56,999 | INFO | 1044 | PASSED: is Non Sold Trade Item Returnable
2025-07-11 00:01:58,419 | INFO | 1045 | PASSED: Zero results
2025-07-11 00:01:58,662 | INFO | 1046 | PASSED: Zero results
2025-07-11 00:01:58,921 | INFO | 1047 | PASSED: Zero results
2025-07-11 00:01:59,161 | INFO | 1048 | PASSED: Zero results
2025-07-11 00:01:59,576 | INFO | 1049 | PASSED: distribution Method Code
2025-07-11 00:02:01,169 | INFO | 1050 | PASSED: is Distribution Method Primary
2025-07-11 00:02:02,569 | INFO | 1051 | PASSED: Zero results
2025-07-11 00:02:02,806 | INFO | 1052 | PASSED: Zero results
2025-07-11 00:02:03,030 | INFO | 1053 | PASSED: Zero results
2025-07-11 00:02:03,259 | INFO | 1054 | PASSED: Zero results
2025-07-11 00:02:03,659 | INFO | 1055 | PASSED: diet Type Description
2025-07-11 00:02:05,066 | INFO | 1056 | PASSED: Zero results
2025-07-11 00:02:05,309 | INFO | 1057 | PASSED: Zero results
2025-07-11 00:02:05,535 | INFO | 1058 | PASSED: Zero results
2025-07-11 00:02:05,777 | INFO | 1059 | PASSED: Zero results
2025-07-11 00:02:06,009 | INFO | 1060 | PASSED: Zero results
2025-07-11 00:02:06,238 | INFO | 1061 | PASSED: Zero results
2025-07-11 00:02:06,475 | INFO | 1062 | PASSED: Zero results
2025-07-11 00:02:06,704 | INFO | 1063 | PASSED: Zero results
2025-07-11 00:02:06,960 | INFO | 1064 | PASSED: Zero results
2025-07-11 00:02:07,208 | INFO | 1065 | PASSED: Zero results
2025-07-11 00:02:07,585 | INFO | 1066 | PASSED: Dietary Regime Code
2025-07-11 00:02:09,190 | INFO | 1067 | PASSED: diet Type Subcode
2025-07-11 00:02:10,623 | INFO | 1068 | PASSED: Zero results
2025-07-11 00:02:11,028 | INFO | 1069 | PASSED: certification Agency
2025-07-11 00:02:12,429 | INFO | 1070 | PASSED: Zero results
2025-07-11 00:02:12,667 | INFO | 1071 | PASSED: Zero results
2025-07-11 00:02:12,905 | INFO | 1072 | PASSED: Zero results
2025-07-11 00:02:13,139 | INFO | 1073 | PASSED: Zero results
2025-07-11 00:02:13,373 | INFO | 1074 | PASSED: Zero results
2025-07-11 00:02:13,608 | INFO | 1075 | PASSED: Zero results
2025-07-11 00:02:13,857 | INFO | 1076 | PASSED: Zero results
2025-07-11 00:02:14,090 | INFO | 1077 | PASSED: Zero results
2025-07-11 00:02:14,319 | INFO | 1078 | PASSED: Zero results
2025-07-11 00:02:14,547 | INFO | 1079 | PASSED: Zero results
2025-07-11 00:02:14,768 | INFO | 1080 | PASSED: Zero results
2025-07-11 00:02:15,003 | INFO | 1081 | PASSED: Zero results
2025-07-11 00:02:15,236 | INFO | 1082 | PASSED: Zero results
2025-07-11 00:02:15,469 | INFO | 1083 | PASSED: Zero results
2025-07-11 00:02:15,695 | INFO | 1084 | PASSED: Zero results
2025-07-11 00:02:15,933 | INFO | 1085 | PASSED: Zero results
2025-07-11 00:02:16,162 | INFO | 1086 | PASSED: Zero results
2025-07-11 00:02:16,410 | INFO | 1087 | PASSED: Zero results
2025-07-11 00:02:16,657 | INFO | 1088 | PASSED: Zero results
2025-07-11 00:02:17,058 | INFO | 1089 | PASSED: certification Value
2025-07-11 00:02:18,457 | INFO | 1090 | PASSED: Zero results
2025-07-11 00:02:18,696 | INFO | 1091 | PASSED: Zero results
2025-07-11 00:02:18,958 | INFO | 1092 | PASSED: Zero results
2025-07-11 00:02:19,188 | INFO | 1093 | PASSED: Zero results
2025-07-11 00:02:19,431 | INFO | 1094 | PASSED: Zero results
2025-07-11 00:02:19,669 | INFO | 1095 | PASSED: Zero results
2025-07-11 00:02:19,903 | INFO | 1096 | PASSED: Zero results
2025-07-11 00:02:20,159 | INFO | 1097 | PASSED: Zero results
2025-07-11 00:02:20,389 | INFO | 1098 | PASSED: Zero results
2025-07-11 00:02:20,622 | INFO | 1099 | PASSED: Zero results
2025-07-11 00:02:20,853 | INFO | 1100 | PASSED: Zero results
2025-07-11 00:02:21,090 | INFO | 1101 | PASSED: Zero results
2025-07-11 00:02:21,324 | INFO | 1102 | PASSED: Zero results
2025-07-11 00:02:21,557 | INFO | 1103 | PASSED: Zero results
2025-07-11 00:02:21,796 | INFO | 1104 | PASSED: Zero results
2025-07-11 00:02:22,024 | INFO | 1105 | PASSED: Zero results
2025-07-11 00:02:22,249 | INFO | 1106 | PASSED: Zero results
2025-07-11 00:02:22,487 | INFO | 1107 | PASSED: Zero results
2025-07-11 00:02:22,717 | INFO | 1108 | PASSED: Zero results
